status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.slideshow_credits,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.print_section,response.docs.print_page
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"After a four-year departure from couture, the designer Christian Lacroix returns with a collection for Schiaparelli.",https://www.nytimes.com/video/fashion/100000002315420/christian-lacroix-a-return-to-couture.html,"After a four-year departure from couture, the designer Christian Lacroix returns with a collection for Schiaparelli.","After a four-year departure from couture, the designer Christian Lacroix returns with a collection for Schiaparelli.",The New York Times,2013-07-02T14:36:53+0000,multimedia,,Fashion & Style,NA,Video,nyt://video/4d4d2af0-9bd1-5d98-aaa0-38867faa3dfb,0,nyt://video/4d4d2af0-9bd1-5d98-aaa0-38867faa3dfb,NA,Christian Lacroix: A Return to Couture,NA,NA,NA,NA,NA,NA,Stuart Everitt,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Money for the arts under Mayor Bloomberg.,https://www.nytimes.com/interactive/2013/07/02/arts/money-for-the-arts-under-bloomberg.html,Money for the arts under Mayor Bloomberg.,Money for the arts under Mayor Bloomberg.,The New York Times,2013-07-02T03:49:41+0000,multimedia,Arts,Arts,NA,Interactive Feature,nyt://interactive/ebd6f8b7-7bba-5d5f-be87-0013f510129b,0,nyt://interactive/ebd6f8b7-7bba-5d5f-be87-0013f510129b,NA,Money for the Arts Under Bloomberg,NA,NA,NA,NA,NA,NA,NA,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Scenes from the couture fashion week photo diary of Kasia Bobula.,https://json8.nytimes.com/slideshow/2013/06/30/t-magazine/paris-couture-fashion-week-versace.html,Scenes from the couture fashion week photo diary of Kasia Bobula.,Scenes from the couture fashion week photo diary of Kasia Bobula.,NA,2013-07-01T00:59:00+0000,multimedia,NA,NA,NA,Slideshow,nyt://slideshow/d4eef31d-5205-596a-a09a-217747131950,0,nyt://slideshow/d4eef31d-5205-596a-a09a-217747131950,NA,Paris Couture Fashion Week: Versace,NA,NA,NA,NA,NA,NA,By KASIA BOBULA,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Scenes from the couture fashion week photo diary of Barbara Anastacio.,https://json8.nytimes.com/slideshow/2013/07/02/t-magazine/paris-couture-fashion-week-iris-van-herpen.html,Scenes from the couture fashion week photo diary of Barbara Anastacio.,Scenes from the couture fashion week photo diary of Barbara Anastacio.,NA,2013-07-02T15:33:48+0000,multimedia,NA,NA,NA,Slideshow,nyt://slideshow/50411da5-96d9-58d3-bbbc-5be8f4db5ab3,0,nyt://slideshow/50411da5-96d9-58d3-bbbc-5be8f4db5ab3,NA,Paris Couture Fashion Week: Iris Van Herpen,NA,NA,NA,NA,NA,NA,By BARBARA ANASTACIO,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Inside the charming Thai restaurant on Spring Street.,https://www.nytimes.com/slideshow/2013/07/03/dining/20130703-REST.html,Inside the charming Thai restaurant on Spring Street.,Inside the charming Thai restaurant on Spring Street.,The New York Times,2013-07-02T20:47:06+0000,multimedia,Food,Food,NA,Slideshow,nyt://slideshow/684a1443-9e0f-5733-9cee-166821f60618,0,nyt://slideshow/684a1443-9e0f-5733-9cee-166821f60618,Benjamin Petit for The New York Times,Uncle Boons,NA,NA,NA,NA,NA,NA,NA,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Images from the actor’s film and television career.,https://www.nytimes.com/slideshow/2013/07/07/movies/20130707_CERA.html,Images from the actor’s film and television career.,Images from the actor’s film and television career.,The New York Times,2013-07-02T23:57:28+0000,multimedia,Movies,Movies,NA,Slideshow,nyt://slideshow/d8c04a4e-307a-5ca3-91cf-03ebeb8f08a9,0,nyt://slideshow/d8c04a4e-307a-5ca3-91cf-03ebeb8f08a9,Damon Winter/The New York Times,Michael Cera in Pictures,NA,NA,NA,NA,NA,NA,NA,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,A trip this spring to Singapore yielded Karl Lagerfeld’s theme for his fall Chanel couture show.,https://www.nytimes.com/slideshow/2013/07/02/fashion/chanel_fall2013.html,A trip this spring to Singapore yielded Karl Lagerfeld’s theme for his fall Chanel couture show.,A trip this spring to Singapore yielded Karl Lagerfeld’s theme for his fall Chanel couture show.,The New York Times,2013-07-02T12:45:24+0000,multimedia,Fashion & Style,Fashion & Style,NA,Slideshow,nyt://slideshow/1358fa75-cf09-5f94-91dc-2b0a78c5192e,0,nyt://slideshow/1358fa75-cf09-5f94-91dc-2b0a78c5192e,Nowfashion.com,Chanel,NA,NA,NA,NA,NA,NA,NA,NA,518,260,26,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The president toured the prison cell where Nelson Mandela spent many years, and he spoke of the African leader’s legacy in a speech in Cape Town.",https://www.nytimes.com/slideshow/2013/07/01/world/africa/01safrica-ss.html,"The president toured the prison cell where Nelson Mandela spent many years, and he spoke of the African leader’s legacy in a speech in Cape Town.","The president toured the prison cell where Nelson Mandela spent many years, and he spoke of the African leader’s legacy in a speech in Cape Town.",The New York Times,2013-07-01T03:01:55+0000,multimedia,World,World,Africa,Slideshow,nyt://slideshow/9d97225b-6c16-589d-b27f-9dfa36922287,0,nyt://slideshow/9d97225b-6c16-589d-b27f-9dfa36922287,Bryan Denton for The New York Times,Obama Honors and Invokes Mandela’s Legacy,NA,NA,NA,NA,NA,NA,NA,NA,518,270,41,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Millions took to the streets across the country, seeking the ouster of President Mohamed Morsi.",https://www.nytimes.com/slideshow/2013/07/01/world/middleeast/01egypt-article.html,"Millions took to the streets across the country, seeking the ouster of President Mohamed Morsi.","Millions took to the streets across the country, seeking the ouster of President Mohamed Morsi.",The New York Times,2013-07-01T03:43:15+0000,multimedia,World,World,Middle East,Slideshow,nyt://slideshow/509a437a-70db-52dc-8d09-f1bfe3f56587,0,nyt://slideshow/509a437a-70db-52dc-8d09-f1bfe3f56587,Amr Abdallah Dalsh/Reuters,Demonstrations Grip Egypt,NA,NA,NA,NA,NA,NA,NA,NA,518,270,41,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Donald Bevan, who spent two years in war camps, was the third of only four caricaturists that Sardi’s has employed since 1927.",https://www.nytimes.com/slideshow/2013/07/01/arts/SUB-01-BEVAN-OBIT.html,"Donald Bevan, who spent two years in war camps, was the third of only four caricaturists that Sardi’s has employed since 1927.","Donald Bevan, who spent two years in war camps, was the third of only four caricaturists that Sardi’s has employed since 1927.",The New York Times,2013-07-01T06:29:28+0000,multimedia,Arts,Arts,NA,Slideshow,nyt://slideshow/7b27c19d-a135-553c-87ef-4583ada72f41,0,nyt://slideshow/7b27c19d-a135-553c-87ef-4583ada72f41,.,"Prisoner of War, Caricaturist and Playwright",NA,NA,NA,NA,NA,NA,NA,NA,518,270,41,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Looks from the red carpet at the B.E.T Awards, including Kendrick Lamar, Janelle Monae and Pharrell Williams.",https://www.nytimes.com/slideshow/2013/07/01/fashion/betawardsredcarpet.html,"Looks from the red carpet at the B.E.T Awards, including Kendrick Lamar, Janelle Monae and Pharrell Williams.","Looks from the red carpet at the B.E.T Awards, including Kendrick Lamar, Janelle Monae and Pharrell Williams.",The New York Times,2013-07-01T16:30:58+0000,multimedia,Fashion & Style,Fashion & Style,NA,Slideshow,nyt://slideshow/558ce146-0fa2-5f4d-b589-f5a0d8b217ae,0,nyt://slideshow/558ce146-0fa2-5f4d-b589-f5a0d8b217ae,Frederick M. Brown/Getty Images For Bet,B.E.T. Awards Red Carpet,NA,NA,NA,NA,NA,NA,NA,NA,518,270,41,NA,NA
